"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"48","ENSMUSG00000006219",2758.53831003996,-2.6561540327563,0.109025499130543,-24.3626862884244,4.25410226939297e-131,1.93153968456563e-128
"49","ENSMUSG00000021190",19378.7256200349,-2.52508576450376,0.103984616852724,-24.2832626683628,2.94577452304658e-130,1.31020836643423e-127
"50","ENSMUSG00000028238",7912.94690666323,-6.13120838991403,0.252972043057684,-24.2367034546816,9.13223283346906e-130,3.98055764745249e-127
"51","ENSMUSG00000031266",1694.25206460051,-2.38168498770897,0.0996873866334092,-23.8915380184194,3.75041792667321e-126,1.60267859399835e-123
"52","ENSMUSG00000034641",3458.956391919,-3.10425374709134,0.130484677262933,-23.7901783734815,4.22077936996006e-125,1.76899356901749e-122
"53","ENSMUSG00000054342",2106.00974774366,-3.56465458464511,0.15082099748078,-23.6350020500254,1.6837158676728e-123,6.92356672076624e-121
"54","ENSMUSG00000044162",778.164333978272,-4.06017879758945,0.172201341223178,-23.5780904419747,6.46816175444454e-123,2.61050217178452e-120
"55","ENSMUSG00000037280",1150.49040664582,-3.54633737264289,0.15059816469477,-23.5483438980186,1.30537328193941e-122,5.17260096483408e-120
"56","ENSMUSG00000033059",11472.2391170165,1.82079777350834,0.0778845371680793,23.3781677302511,7.12790742294277e-121,2.77402882813598e-118
"57","ENSMUSG00000053040",1055.82507059091,-2.62544921199821,0.112496438445589,-23.3380651714415,1.82187004234605e-120,6.96593608822629e-118
"58","ENSMUSG00000032076",2854.94128983649,-3.91363995152356,0.16789824720352,-23.309593856448,3.54358815083336e-120,1.33153379584935e-117
"59","ENSMUSG00000036046",9031.02203210705,-1.69699075394237,0.0730088941905344,-23.2436167231031,1.6505400382996e-119,6.0969270499494e-117
"60","ENSMUSG00000027506",5113.12041962236,-2.4806417129101,0.106987278588653,-23.1863240717406,6.25642277800657e-119,2.27254130039792e-116
"61","ENSMUSG00000040855",1623.65894257138,-1.90635670574025,0.0822939376597,-23.1652143517956,1.02139054445199e-118,3.64921074193226e-116
"62","ENSMUSG00000021306",3950.02149270913,-2.50425886063541,0.108507333121442,-23.0791669889503,7.49679906850784e-118,2.63524578869451e-115
"63","ENSMUSG00000074505",606.835937637983,-5.9063679540399,0.255976460675288,-23.073871474191,8.47318786549305e-118,2.93118502127866e-115
"64","ENSMUSG00000027955",6138.93090155733,-1.58392184379738,0.0689875190359087,-22.9595420437273,1.18314040903628e-116,4.02896282414634e-114
"65","ENSMUSG00000019942",525.86108220817,-3.57796436704608,0.155844732614743,-22.9585197203361,1.21129275519992e-116,4.06137143181956e-114
"66","ENSMUSG00000022488",10475.334698688,-3.05477944019309,0.133348860906705,-22.9081779883392,3.85117981819741e-116,1.27170625693628e-113
"67","ENSMUSG00000021262",4198.19129568261,-3.41092505239928,0.149525516949486,-22.8116586518915,3.51283993916405e-115,1.14266915871853e-112
"68","ENSMUSG00000027068",1455.75247225662,-4.49294781825528,0.197093421382957,-22.7960313780609,5.02019822906022e-115,1.6089735324138e-112
"69","ENSMUSG00000003526",1558.85667976842,2.73638608533541,0.121993514333507,22.4305865790098,1.98009249464466e-111,6.25422258380954e-109
"70","ENSMUSG00000035891",5418.3991046963,-2.00386500681389,0.0895365678336697,-22.3804089803446,6.10817673221081e-111,1.90173719574003e-108
"71","ENSMUSG00000022408",388.878223530771,-3.17848451002082,0.142479763909694,-22.3083224087555,3.06787554071072e-110,9.41708162454217e-108
"72","ENSMUSG00000029816",64345.1428382418,-5.39770525655106,0.243477078839131,-22.1692542159889,6.80281646763069e-109,2.05917475132699e-106
"73","ENSMUSG00000030329",1978.94709181955,-4.12030559577608,0.186422355831913,-22.1019929578142,3.02420375336493e-108,9.02869816449798e-106
"74","ENSMUSG00000040613",7048.08636096573,-2.60994439809791,0.118142950611161,-22.0914103177252,3.82273546790336e-108,1.12584725388494e-105
"75","ENSMUSG00000052688",5123.64367987768,-2.79883184801549,0.126876410859365,-22.0595131045899,7.74115585735784e-108,2.24947667673676e-105
"76","ENSMUSG00000025969",6400.18252958262,-1.3584094922231,0.0616810877029886,-22.0231118290944,1.72969065271351e-107,4.96011553753136e-105
"77","ENSMUSG00000002111",4327.00802642309,-2.66463687599852,0.121628557387354,-21.9079871802835,2.1800619905693e-106,6.17042480811263e-104
"78","ENSMUSG00000028832",1555.91047954484,-2.75660057860453,0.125984679929748,-21.8804427660703,3.98951437020508e-106,1.11471123313141e-103
"79","ENSMUSG00000039474",4299.83195926665,-1.88509705065562,0.0867398468625555,-21.7327689503841,1.00552303045495e-104,2.77397075009305e-102
"80","ENSMUSG00000049643",1465.69452267603,-1.66818507760992,0.0768601932157288,-21.7041488944441,1.87461553505494e-104,5.10692137137342e-102
"81","ENSMUSG00000061175",3011.25293283798,-1.93726707298737,0.0895410263982288,-21.6355245289627,8.31978036538394e-104,2.2385344849775e-101
"82","ENSMUSG00000025017",3338.79002056792,-3.31151539930447,0.153359485753369,-21.5931566478386,2.08289019866729e-103,5.53591573045792e-101
"83","ENSMUSG00000025877",3810.7696697749,-3.39394328181868,0.159348375625137,-21.2988884794336,1.16246816094352e-100,3.05238928910881e-98
"84","ENSMUSG00000035004",1766.15818262077,-2.71349152352264,0.127430682664593,-21.293863195136,1.29408095049359e-100,3.35752383750683e-98
"85","ENSMUSG00000030579",9073.28241673539,-2.96020153104603,0.139134704595424,-21.2757955655543,1.90258275710712e-100,4.87822218922265e-98
"86","ENSMUSG00000048779",2357.70933737597,-2.51293880514717,0.118372075193077,-21.2291522392279,5.13810069901344e-100,1.30209030970115e-97
"87","ENSMUSG00000061780",94785.8757194094,5.12055551695172,0.241355930740234,21.215784924974,6.82776921042005e-100,1.71039542726316e-97
"88","ENSMUSG00000011148",1693.39822687618,-2.92243303632646,0.137771535758941,-21.2121685384987,7.37344966342607e-100,1.82610184050804e-97
"89","ENSMUSG00000012443",545.267591325992,-3.10867312688731,0.146946129616996,-21.1551888776508,2.4719747767662e-99,6.05328295335309e-97
"90","ENSMUSG00000022303",400.527926939852,-4.38680060280905,0.207487080849964,-21.142524078312,3.23315859337931e-99,7.82927315378984e-97
"91","ENSMUSG00000001750",9087.96750006139,-2.20796346231583,0.105033618510384,-21.0214928670436,4.17106299981565e-98,9.98946670527278e-96
"92","ENSMUSG00000026628",4919.36820516467,-4.11366414592534,0.195813920916839,-21.0080270425328,5.53886662104017e-98,1.31210933846684e-95
"93","ENSMUSG00000034591",1413.3936570276,-1.73363768978429,0.0827767942021765,-20.9435229582581,2.14961620016278e-97,5.03749843724168e-95
"94","ENSMUSG00000092009",894.197767356033,-8.33171179458584,0.399176153363983,-20.8722683566438,9.56839710834693e-97,2.2184430487161e-94
"95","ENSMUSG00000039206",4837.96037228742,-2.04767250107324,0.0981289623018719,-20.8671573920657,1.06480188373575e-96,2.44276760569863e-94
"96","ENSMUSG00000099398",761.819272104399,-2.89421145526505,0.138916924516058,-20.8341169756497,2.12395498371228e-96,4.82182030364849e-94
"97","ENSMUSG00000037902",17681.843657911,-2.29503194411261,0.111016968879531,-20.6728031514087,6.08758861791785e-95,1.3677619210196e-92
"98","ENSMUSG00000005087",9178.78690271953,-3.15871974629225,0.152960897635761,-20.6505047702712,9.66052214077975e-95,2.14838183200157e-92
"99","ENSMUSG00000062082",394.35466327263,-3.44482799154626,0.166869077975032,-20.6438966005535,1.10762865069472e-94,2.43834937507482e-92
"100","ENSMUSG00000005233",478.760308931263,-3.25098185779987,0.157878694186087,-20.5916439489171,3.26114093013575e-94,7.10733054313785e-92
"101","ENSMUSG00000015968",779.971322731586,-2.52204592234788,0.122579842505874,-20.5747198788171,4.62393797689514e-94,9.97763408598542e-92
"102","ENSMUSG00000079685",794.906829177524,-2.77225563718979,0.13486213716523,-20.5562190801803,6.77080324831705e-94,1.44669496072374e-91
"103","ENSMUSG00000053063",4599.941006216,-3.57553733994653,0.173948761609103,-20.5551181099033,6.92615079523294e-94,1.46551971292531e-91
"104","ENSMUSG00000020661",8038.73610451792,-1.53591167899762,0.0747686723609854,-20.5421820462746,9.04081612259371e-94,1.89457256322892e-91
"105","ENSMUSG00000018008",10962.1657864037,-2.54820329506591,0.124631484670726,-20.445903391091,6.533736684797e-93,1.3561548315092e-90
"106","ENSMUSG00000078249",328.618620502192,-3.00363969661788,0.147098943118149,-20.4191793152815,1.12945637160831e-92,2.32220492102184e-90
"107","ENSMUSG00000028843",6616.69172318767,-2.13850010899073,0.104839459951739,-20.3978550631141,1.74712697284669e-92,3.55858740618886e-90
"108","ENSMUSG00000075590",2091.19119512938,1.97183972865543,0.0967123030681006,20.3887164931533,2.10598684005087e-92,4.24980344371006e-90
"109","ENSMUSG00000005054",7471.78951693615,-1.76721370045764,0.0871754456128011,-20.2719204706668,2.27599398156684e-91,4.55073512240988e-89
"110","ENSMUSG00000021701",2949.19048381652,-1.66048541387295,0.0819414466354374,-20.2642921507177,2.65754571091199e-91,5.26532283851054e-89
"111","ENSMUSG00000026321",1758.83935224765,-2.61725044981008,0.129303620032593,-20.2411227864337,4.25367744840886e-91,8.35176993789393e-89
"112","ENSMUSG00000031443",1601.40474825438,-4.3533958611565,0.215161202836468,-20.2331823942501,4.99713772214504e-91,9.72389459968116e-89
"113","ENSMUSG00000038642",28213.7816823595,-3.44817156746832,0.170906720490393,-20.1757517643207,1.59913712493018e-90,3.08421190271933e-88
"114","ENSMUSG00000026956",2880.92551343708,-1.72764155015409,0.0856422737348048,-20.1727660279527,1.69867151565396e-90,3.24744272036512e-88
"115","ENSMUSG00000050022",693.057019261305,-2.38345020743516,0.118491528938306,-20.1149417919667,5.46031257140444e-90,1.03480045374946e-87
"116","ENSMUSG00000031608",1240.1573143859,-2.28450453798013,0.113853037375959,-20.0653806927995,1.48151657484889e-89,2.78346312347041e-87
"117","ENSMUSG00000037306",4980.01310573595,-1.60780024175487,0.0801637947575499,-20.0564387778492,1.77338965522054e-89,3.30335505520311e-87
"118","ENSMUSG00000017417",1113.89728435369,-3.22016513168364,0.160595379087753,-20.0514183532271,1.96171899624341e-89,3.62319523763804e-87
"119","ENSMUSG00000001228",760.641279301043,-2.67686781240434,0.133514800721991,-20.049221494014,2.05028311127632e-89,3.75494706950892e-87
"120","ENSMUSG00000112023",6426.88867896946,-3.14368670208446,0.156894189461832,-20.0369861552409,2.62169092640853e-89,4.76142767084562e-87
"121","ENSMUSG00000006273",15021.7999276152,-1.42958765417395,0.0714628164275927,-20.0046363359109,5.01832882273996e-89,9.03879821180121e-87
"122","ENSMUSG00000039208",3258.22772623673,-2.0402432698764,0.102329069489968,-19.9380613939465,1.9029784973602e-88,3.39946830913674e-86
"123","ENSMUSG00000030536",21613.1733165242,-1.64894019020863,0.0831846780372653,-19.8226431731806,1.89869485050147e-87,3.3642402903926e-85
"124","ENSMUSG00000021939",200372.312797299,-1.33195105486903,0.0673273249777965,-19.7832166257651,4.15332327536157e-87,7.2998006018734e-85
"125","ENSMUSG00000015745",2879.76033006789,-1.82262278597821,0.0921330727598599,-19.7825029751127,4.2125271719724e-87,7.34462537487733e-85
"126","ENSMUSG00000000290",13749.2545561632,-2.98268971490485,0.151358816928823,-19.7060850198602,1.91199463406243e-86,3.30714373450449e-84
"127","ENSMUSG00000043895",1954.58228584678,-2.04799408248948,0.104872067444898,-19.5284991741536,6.2859780868222e-85,1.07871343641105e-82
"128","ENSMUSG00000050737",2734.93216684203,2.33280488798724,0.119648086665356,19.4972184930283,1.1591727949654e-84,1.97367280417781e-82
"129","ENSMUSG00000004730",16323.932498012,-3.21227190562352,0.164924578936346,-19.4772175641771,1.71341787015479e-84,2.89474643892663e-82
"130","ENSMUSG00000036943",6551.51030859491,-1.96674034151961,0.101135993335336,-19.4464925558055,3.12060312213186e-84,5.23157111105706e-82
"131","ENSMUSG00000046805",25329.1157331735,-3.81066966188486,0.19621551551531,-19.4208376023533,5.1444028271898e-84,8.54914051143685e-82
"132","ENSMUSG00000040522",2137.67942592223,-3.29626135363374,0.169730992609599,-19.4205036036968,5.17796892497781e-84,8.54914051143685e-82
"133","ENSMUSG00000020901",2987.20266692093,-3.01023660067804,0.155008361654089,-19.4198336693318,5.24595568791261e-84,8.59626753852387e-82
"134","ENSMUSG00000025044",2204.44827426876,-2.8973164344461,0.149317783991787,-19.4036929626913,7.18218853773975e-84,1.16812400739925e-81
"135","ENSMUSG00000050721",6697.96440162551,-2.17405304357721,0.112115528670264,-19.3911857649193,9.16006395508296e-84,1.47877358397836e-81
"136","ENSMUSG00000041552",180.584627762289,-4.1161601565808,0.212445969993142,-19.3750917313878,1.25238145321735e-83,2.00694127878081e-81
"137","ENSMUSG00000054293",459.053588144346,-2.93842364727243,0.151721597048546,-19.3672074670571,1.45962424314165e-83,2.32197450766637e-81
"138","ENSMUSG00000034708",31640.544650834,-1.42460096607799,0.073654089152653,-19.3417769803033,2.39092471662672e-83,3.77592849812774e-81
"139","ENSMUSG00000111818",230.288282287956,-5.18108261494667,0.268172462826439,-19.3199650715065,3.64897309363832e-83,5.721274791565e-81
"140","ENSMUSG00000025534",12745.074100275,-1.81191072900415,0.0938483178203453,-19.3068002824804,4.70855198284071e-83,7.32987013671646e-81
"141","ENSMUSG00000022707",2966.96441338431,1.4496840581946,0.0751250403463991,19.2969488137398,5.69757089519014e-83,8.80658582196978e-81
"142","ENSMUSG00000003812",2492.74901183723,-2.08004852584116,0.10789944478683,-19.2776573591326,8.27397433343391e-83,1.26988025790746e-80
"143","ENSMUSG00000022965",2771.14971305056,-1.16899214597676,0.0607217433321851,-19.2516235836915,1.36807601876671e-82,2.0850243883218e-80
"144","ENSMUSG00000035439",538.655639953289,-1.68519891928193,0.087760602464331,-19.2022259642856,3.54566303038929e-82,5.36626250585446e-80
"145","ENSMUSG00000031838",4825.12468509033,-2.57123822788152,0.133926096783116,-19.1989335136486,3.77768993598744e-82,5.67799823895933e-80
"146","ENSMUSG00000017929",2785.01721719351,-1.89837684009624,0.0990259639524727,-19.1704959419265,6.52834687097565e-82,9.74512271959201e-80
"147","ENSMUSG00000034993",14047.850486487,-1.55675703436887,0.0812967454459388,-19.1490695701231,9.85314476036177e-82,1.46081249596819e-79
"148","ENSMUSG00000017716",414.037772582792,-3.2716147612827,0.170951483022262,-19.137679904518,1.22609457534013e-81,1.80550710641641e-79
"149","ENSMUSG00000004207",203689.144189867,-1.52473283996152,0.0799761327325123,-19.0648483224506,4.94710009091869e-81,7.23604693835449e-79
"150","ENSMUSG00000005413",5480.57917468793,-2.13378496971061,0.112104617686784,-19.033872232385,8.93962390564531e-81,1.29886775599756e-78
"151","ENSMUSG00000096960",211.816059636857,-4.81940277832188,0.25376180092759,-18.9918370720307,1.99235157356963e-80,2.87558345658123e-78
"152","ENSMUSG00000031387",1624.82808500476,-1.98540120154765,0.104656224881619,-18.9706938482963,2.97947937579886e-80,4.2720245734316e-78
"153","ENSMUSG00000032254",439.252768542063,-2.38600337748152,0.125783652846496,-18.9691054718641,3.07087701387232e-80,4.37429370198257e-78
"154","ENSMUSG00000038943",505.984341428657,-2.70502662226904,0.142788988243631,-18.9442243098861,4.92799576132064e-80,6.974074001443e-78
"155","ENSMUSG00000035686",33411.2304853497,3.17812342886521,0.167965404182996,18.9212977775036,7.61560328301883e-80,1.07080295451685e-77
"156","ENSMUSG00000020399",304.123888638369,-4.64649794462742,0.24575445023529,-18.9070754982413,9.97368217800801e-80,1.39337454735581e-77
"157","ENSMUSG00000031827",10055.4535091363,-2.32993602916915,0.123435410689377,-18.8757506144845,1.80540520472777e-79,2.50617840967114e-77
"158","ENSMUSG00000026480",3151.50899650775,-2.32878417664433,0.123387770528491,-18.8737033392349,1.87673710036535e-79,2.58870939021281e-77
"159","ENSMUSG00000021624",2475.96531244581,-3.53852877766735,0.188112865419986,-18.8106686364441,6.17539654196176e-79,8.46456554940343e-77
"160","ENSMUSG00000055541",2095.7575061977,-3.80311806656347,0.202361005152704,-18.7937298675384,8.49905578145657e-79,1.15767763563165e-76
"161","ENSMUSG00000085295",228.56229970313,-5.46932608248971,0.291875451915891,-18.7385614192241,2.40029690581447e-78,3.24919694194538e-76
"162","ENSMUSG00000050967",197.682285095827,-5.12891868025402,0.273889552495164,-18.7262297284763,3.02602282471261e-78,4.07093465690041e-76
"163","ENSMUSG00000041859",1324.32991124516,-1.81802531341112,0.0971804672460228,-18.7077235264633,4.28282347233148e-78,5.72637145742284e-76
"164","ENSMUSG00000028393",1691.79846097089,1.48005593034791,0.0791786795794629,18.692606876104,5.68652961341081e-78,7.55684307284604e-76
"165","ENSMUSG00000054520",2352.91075513931,-2.28565195662087,0.122327141562126,-18.6847491687694,6.58878125993861e-78,8.70278174418801e-76
"166","ENSMUSG00000029560",3044.55728181026,-1.42462734339775,0.0762976259634673,-18.6719747227769,8.37000239609195e-78,1.09889055554475e-75
"167","ENSMUSG00000037544",293.714628355473,-3.38708384577233,0.181697655965103,-18.6413183361202,1.48534686998745e-77,1.9384221367968e-75
"168","ENSMUSG00000037225",1568.40672682581,1.48893124652634,0.0799327656085447,18.6272955175615,1.93035145277258e-77,2.50417140248366e-75
"169","ENSMUSG00000033685",29063.9997058317,-2.5839449426421,0.139213781700474,-18.5609852062031,6.64743578183017e-77,8.5724387827933e-75
"170","ENSMUSG00000039126",2939.73796682703,-2.35484733193732,0.126965531649069,-18.5471387497992,8.60102340042365e-77,1.10265119993431e-74
"171","ENSMUSG00000031355",987.438931742677,-1.90601871229398,0.102934296472315,-18.5168479079917,1.51024352860242e-76,1.92480979312054e-74
"172","ENSMUSG00000089809",936.383173609236,-3.15568553997339,0.17054560112344,-18.5034707385347,1.9359593429687e-76,2.45304057678255e-74
"173","ENSMUSG00000030117",630.099030779396,-5.62299567896326,0.303951550160838,-18.4996446834629,2.07839626987468e-76,2.61829874599125e-74
"174","ENSMUSG00000048327",275.835478735196,-3.02877756485776,0.163755337425826,-18.4957486728008,2.23417761665759e-76,2.79837166536985e-74
"175","ENSMUSG00000027469",621.337292118114,-3.34377104079565,0.180885559884681,-18.4855609421083,2.6987772627689e-76,3.36098009513059e-74
"176","ENSMUSG00000048677",4295.94741175596,-1.8979075781028,0.102947485142478,-18.4356866559307,6.79505587885777e-76,8.41428680817195e-74
"177","ENSMUSG00000021451",2556.31863722945,-3.87811167749361,0.210368637161873,-18.4348376726399,6.90255950565546e-76,8.49911761956244e-74
"178","ENSMUSG00000027715",576.44754966511,-2.88539306603517,0.157245211630756,-18.3496402600205,3.3230519728595e-75,4.06868509530899e-73
"179","ENSMUSG00000028873",383.682454296416,-2.53553247365473,0.138551032664433,-18.3003505993039,8.22181018908354e-75,1.00103983944629e-72
"180","ENSMUSG00000052459",12473.1644231484,-1.33954527703193,0.0734181567569857,-18.2454223342303,2.2499129347176e-74,2.72414458329086e-72
"181","ENSMUSG00000022365",8920.17215799825,0.815662924741438,0.0447438924046992,18.2295924852477,3.00552225606517e-74,3.61891447782787e-72
"182","ENSMUSG00000030148",1883.5082209938,-2.55155661001107,0.140062282641619,-18.2172999174932,3.76269268240674e-74,4.50572111650399e-72
"183","ENSMUSG00000112148",2832.91935206972,-2.66475472115828,0.146826854914472,-18.1489600298973,1.30854892662367e-73,1.55838881458122e-71
"184","ENSMUSG00000031605",4153.45718510031,1.81021876212305,0.0997851249245705,18.1411684706656,1.50790913225846e-73,1.78605280589353e-71
"185","ENSMUSG00000078486",325.13807898008,-2.97189419749007,0.163855437197191,-18.1372937531122,1.61804841111269e-73,1.90614849036703e-71
"186","ENSMUSG00000079293",3543.59435676801,-3.54616220904211,0.195623976510921,-18.1274415963226,1.93557368041767e-73,2.2679512253238e-71
"187","ENSMUSG00000071324",267.533652210698,-3.36941851465896,0.185929707686297,-18.1220018930159,2.13676967978493e-73,2.4903079358948e-71
"188","ENSMUSG00000005410",1109.28111317124,-2.1526917060916,0.118864835904777,-18.110416673743,2.63744621415037e-73,3.05747355272304e-71
"189","ENSMUSG00000031700",6942.6629091495,1.70101595340123,0.0939501727900007,18.1055117078217,2.88319570562428e-73,3.32467551367066e-71
"190","ENSMUSG00000044042",881.15473164871,-2.52392307645328,0.140291010303333,-17.9906258497684,2.30737184028733e-72,2.64667694143274e-70
"191","ENSMUSG00000035158",1739.06935437882,-1.55411243831595,0.0863998141688832,-17.9874511683344,2.44340856259165e-72,2.78804430435196e-70
"192","ENSMUSG00000033917",2646.73167385641,1.23511170785897,0.0687470919592503,17.9660211458992,3.59599493136111e-72,4.08182882990021e-70
"193","ENSMUSG00000026796",12061.1040615105,-2.16285272575618,0.120488384852329,-17.9507155682017,4.73760145335295e-72,5.34980756862042e-70
"194","ENSMUSG00000036526",1184.69492355927,-4.17121936102456,0.232376732694959,-17.9502453307153,4.77788514437069e-72,5.36748602249561e-70
"195","ENSMUSG00000041431",357.306611294368,-3.33787018236731,0.186195842652624,-17.9266633175833,7.30332289760267e-72,8.16249329386423e-70
"196","ENSMUSG00000026627",1177.42897798671,-2.4512184608311,0.136747612420196,-17.9251280329417,7.50775066998286e-72,8.34815908681665e-70
"197","ENSMUSG00000038236",528.58423758185,1.62688654912442,0.0907868635759059,17.9198452842707,8.25574110790038e-72,9.1332802896234e-70
